City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
333,staryy sambir,49.4386,23.0006,20.200000000000045,71,33,5.99,UA,1691040601
334,yemetsk,63.4721,41.7941,23.660000000000025,60,91,0.78,RU,1691040601
335,nur-sultan,51.1801,71.446,27.970000000000027,34,0,2.0,KZ,1691040462
336,escanaba,45.7453,-87.0646,19.170000000000016,100,0,0.0,US,1691040339
337,vyaz'ma,55.2104,34.2951,22.590000000000032,70,67,3.66,RU,1691040609
338,kabompo,-13.5927,24.2008,14.660000000000025,61,17,3.83,ZM,1691040610
339,acarau,-2.8856,-40.12,26.210000000000036,83,19,8.84,BR,1691040614
340,kupang,-10.1667,123.5833,30.32000000000005,54,40,4.63,ID,1691040616
341,hola,51.5377,23.1902,20.100000000000023,59,88,5.21,PL,1691040617
342,port lincoln,-34.7333,135.8667,22.840000000000032,41,66,7.33,AU,1691040618
343,maues,-3.3836,-57.7186,23.590000000000032,77,43,0.45,BR,1691040619
344,zhirnovsk,50.9845,44.7735,25.32000000000005,54,94,4.3,RU,1691040620
345,jiayuguan,39.8167,98.3,31.600000000000023,18,8,4.24,CN,1691040620
346,chernyshevsk,52.5243,117.0174,27.230000000000018,20,100,6.56,RU,1691040621
347,wotje,9.4543,170.2367,28.620000000000005,77,26,6.14,MH,1691040621
348,aykhal,66.0,111.5,9.629999999999995,61,72,5.39,RU,1691040622
349,severo-yeniseyskiy,60.3725,93.0408,23.53000000000003,38,100,3.68,RU,1691040623
350,shimoda,34.6667,138.95,35.06,74,4,5.16,JP,1691040624
351,sao gabriel da cachoeira,-0.1303,-67.0892,22.370000000000005,98,100,0.39,BR,1691040624
352,coquimbo,-29.9533,-71.3436,14.850000000000023,88,100,1.54,CL,1691040407
353,port saint john's,-31.6229,29.5448,14.150000000000034,42,0,1.76,ZA,1691040625
354,coyhaique,-45.5752,-72.0662,1.0900000000000318,98,99,4.31,CL,1691040626
355,forres,57.6113,-3.6108,13.980000000000018,90,100,5.66,GB,1691040627
356,goundam,16.4145,-3.6708,31.870000000000005,51,45,6.1,ML,1691040627
357,gizo,-8.103,156.8419,26.680000000000007,86,99,8.45,SB,1691040628
358,victoria de durango,24.0333,-104.6667,22.27000000000004,51,30,4.47,MX,1691040628
359,manchester,53.4809,-2.2374,14.800000000000011,85,36,4.12,GB,1691040535
360,alofi,-19.0595,-169.9187,19.939999999999998,88,100,5.14,NU,1691040629
361,lerwick,60.1545,-1.1494,13.0,90,86,5.79,GB,1691040630
362,atherton,53.5237,-2.4935,15.390000000000043,89,27,1.69,GB,1691040631
363,richards bay,-28.783,32.0377,14.910000000000025,74,0,3.18,ZA,1691040631
364,el transito,13.35,-88.35,21.939999999999998,96,98,1.33,SV,1691040632
365,gaspe,48.8334,-64.4819,13.950000000000045,100,0,1.54,CA,1691040632
366,pionerskiy,54.9508,20.2275,18.910000000000025,86,79,9.67,RU,1691040633
367,robertsport,6.7533,-11.3686,24.400000000000034,91,97,2.76,LR,1691040634
368,taroa,8.7058,171.2275,28.439999999999998,76,59,4.77,MH,1691040634
369,la ronge,55.1001,-105.2842,14.140000000000043,94,40,2.06,CA,1691040635
370,tutoia,-2.7619,-42.2744,25.939999999999998,82,11,5.26,BR,1691040572
371,nyurba,63.2842,118.3319,23.140000000000043,46,86,2.9,RU,1691040637
372,bengkulu,-3.8004,102.2655,28.100000000000023,77,20,3.46,ID,1691040638
373,nuevitas,21.5453,-77.2644,26.28000000000003,89,63,2.46,CU,1691040638
374,savanna-la-mar,18.219,-78.1332,27.970000000000027,87,90,1.5,JM,1691040639
375,ola,59.5833,151.2833,17.860000000000014,68,100,0.97,RU,1691040639
376,caribou,46.8606,-68.012,12.240000000000009,78,0,0.0,US,1691040541
377,nagqu,31.5,92.0,14.560000000000002,55,87,2.34,CN,1691040641
378,sitka,57.0531,-135.33,16.939999999999998,82,75,2.57,US,1691040641
379,turbo,8.0937,-76.7269,26.210000000000036,86,1,2.26,CO,1691040642
380,lengshuijiang,27.6881,111.4294,33.32000000000005,57,66,1.25,CN,1691040643
381,hasaki,35.7333,140.8333,35.73000000000002,78,40,8.59,JP,1691040644
382,extrema,-22.8547,-46.3183,14.82000000000005,54,0,1.62,BR,1691040644
383,lebanon,36.2081,-86.2911,24.870000000000005,89,75,0.0,US,1691040645
384,villa la venta,18.1,-94.05,25.04000000000002,93,100,3.64,MX,1691040645
385,filadelfia,39.9523,-75.1638,20.54000000000002,73,40,2.06,US,1691040548
386,san juan de miraflores,-12.1629,-76.9635,20.29000000000002,79,65,1.81,PE,1691040647
387,coxen hole,16.3244,-86.5366,27.689999999999998,81,98,5.83,HN,1691040647
388,rawai,7.7797,98.3253,31.660000000000025,63,100,6.44,TH,1691040648
389,pacocha,-17.5833,-71.3333,14.28000000000003,87,47,0.96,PE,1691040648
390,aydintepe,40.3894,40.1506,21.970000000000027,45,0,1.08,TR,1691040649
391,kapa'a,22.0752,-159.319,27.99000000000001,82,0,7.2,US,1691040649
392,as sulayyil,20.4607,45.5779,34.14000000000004,13,22,10.1,SA,1691040650
393,azul,-36.777,-59.8585,4.7000000000000455,81,91,2.46,AR,1691040478
394,kokstad,-30.5472,29.4241,7.8700000000000045,37,0,1.76,ZA,1691040652
395,ulanhot,46.0833,122.0833,18.340000000000032,97,98,6.64,CN,1691040652
396,hafar al-batin,28.4328,45.9708,37.32000000000005,10,0,4.12,SA,1691040653
397,obidos,-1.9175,-55.5181,23.850000000000023,74,43,1.38,BR,1691040654
398,tianpeng,30.9866,103.9393,27.340000000000032,75,37,2.09,CN,1691040655
399,al kharj,24.155,47.3346,38.32000000000005,8,0,3.91,SA,1691040655
400,markovo,57.3206,107.0881,26.470000000000027,28,0,3.78,RU,1691040656
401,kamez,41.3817,19.7603,22.879999999999995,83,0,1.03,AL,1691040656
402,luganville,-15.5333,167.1667,23.840000000000032,88,100,3.48,VU,1691040657
403,dwarka,22.2394,68.9678,27.760000000000048,80,100,9.78,IN,1691040469
404,howard springs,-12.497,131.047,32.950000000000045,26,0,1.93,AU,1691040658
405,kaele,10.1092,14.4508,23.610000000000014,83,89,1.1,CM,1691040659
406,persembe,41.0656,37.7714,25.680000000000007,79,17,1.74,TR,1691040660
407,wickenburg,33.9686,-112.7296,33.58000000000004,28,38,0.51,US,1691040660
408,sinjai,-5.1241,120.253,28.55000000000001,64,28,3.04,ID,1691040661
409,xilin hot,43.9667,116.0333,32.01000000000005,30,96,8.88,CN,1691040661
410,talakan,50.3167,130.3667,26.620000000000005,39,100,1.31,RU,1691040662
411,menomonie,44.8755,-91.9193,24.29000000000002,78,0,0.0,US,1691040663
412,qamdo,31.1667,97.2333,12.78000000000003,61,99,1.61,CN,1691040663
413,luderitz,-26.6481,15.1594,16.04000000000002,40,0,2.59,NA,1691040664
414,gunjur,13.2019,-16.7339,23.04000000000002,100,40,0.0,GM,1691040664
415,beardstown,40.0176,-90.4243,21.55000000000001,82,99,1.1,US,1691040665
416,lauro de freitas,-12.8944,-38.3272,25.010000000000048,83,75,4.12,BR,1691040522
417,soio,-6.1349,12.3689,19.840000000000032,88,79,0.67,AO,1691040666
418,payakumbuh,-0.2202,100.6308,32.0,45,99,1.06,ID,1691040667
419,jonuta,18.0833,-92.1333,23.52000000000004,95,98,2.23,MX,1691040667
420,aripuana,-9.1667,-60.6333,23.460000000000036,59,13,0.52,BR,1691040578
421,mount gambier,-37.8333,140.7667,17.590000000000032,56,72,6.22,AU,1691040659
422,imbituba,-28.24,-48.6703,18.810000000000002,80,1,1.41,BR,1691040669
423,opuwo,-18.0607,13.84,14.390000000000043,17,0,2.7,NA,1691040670
424,santa elena de uairen,4.6167,-61.1333,19.430000000000007,91,98,0.44,VE,1691040670
425,kinzan,36.1031,127.4889,33.460000000000036,53,65,3.64,KR,1691040671
426,mokpo,34.7936,126.3886,34.03000000000003,67,25,4.66,KR,1691040671
427,wanning,18.8003,110.3967,31.03000000000003,68,60,6.97,CN,1691040672
428,vung tau,10.346,107.0843,29.910000000000025,71,100,5.52,VN,1691040673
429,rodolfo sanchez taboada,31.7167,-116.5667,21.170000000000016,81,6,0.89,MX,1691040673
430,santana,-0.0583,-51.1817,28.100000000000023,89,40,2.44,BR,1691040674
431,oranjemund,-28.55,16.4333,17.100000000000023,28,0,5.69,NA,1691040675
432,manggar,-2.8833,108.2667,29.379999999999995,69,59,6.13,ID,1691040675
433,georgiyevka,43.0369,74.7114,30.02000000000004,25,0,3.0,KZ,1691040676
434,yanta,36.2411,115.6672,35.629999999999995,52,7,5.83,CN,1691040676
435,kunduz,36.75,68.75,39.410000000000025,12,0,4.86,AF,1691040677
436,canton,23.1167,113.25,35.97000000000003,37,10,1.29,CN,1691040418
437,colonel hill,22.7667,-74.2167,28.810000000000002,74,5,3.77,BS,1691040678
438,dilling,12.05,29.65,23.720000000000027,71,99,3.68,SD,1691040679
439,egilsstadir,65.2653,-14.3948,6.9500000000000455,93,75,1.54,IS,1691040679
440,thompson,55.7435,-97.8558,17.090000000000032,94,100,2.06,CA,1691040410
441,waddan,29.1614,16.139,29.010000000000048,44,0,2.26,LY,1691040681
442,gaigeturi,33.4644,126.3183,35.03000000000003,52,20,9.77,KR,1691040682
443,tosontsengel,48.7567,98.2839,16.180000000000007,78,100,2.84,MN,1691040682
444,harstad,68.799,16.5293,19.660000000000025,75,100,7.15,NO,1691040683
445,conception bay south,47.4999,-52.9981,16.07000000000005,95,100,3.1,CA,1691040612
446,canutama,-6.5339,-64.3831,24.379999999999995,64,47,1.11,BR,1691040684
447,tash-kumyr,41.3461,72.2171,37.52000000000004,14,0,3.62,KG,1691040685
448,puerto baquerizo moreno,-0.9,-89.6,23.720000000000027,80,6,4.45,EC,1691040685
449,ar rutbah,33.0381,40.2848,32.07000000000005,16,0,5.19,IQ,1691040686
450,onega,63.9061,38.1404,21.480000000000018,63,33,3.6,RU,1691040686
451,charikar,35.0136,69.1714,32.360000000000014,13,0,1.27,AF,1691040687
452,baragaon,25.4333,82.8167,29.99000000000001,84,75,5.66,IN,1691040688
453,alexandria,31.2156,29.9553,25.30000000000001,56,0,2.39,EG,1691040688
454,ha giang,22.8333,104.9833,30.840000000000032,85,79,1.59,VN,1691040689
455,natal,-5.795,-35.2094,23.360000000000014,100,40,3.09,BR,1691040690
456,qarauyl,48.9451,79.255,25.57000000000005,43,67,6.73,KZ,1691040690
457,mkokotoni,-5.8767,39.2547,24.920000000000016,74,99,7.12,TZ,1691040691
458,pikalevo,59.5183,34.1664,22.620000000000005,65,97,3.67,RU,1691040691
459,monze,-16.2833,27.4833,13.520000000000039,71,3,5.32,ZM,1691040692
460,pacific grove,36.6177,-121.9166,14.580000000000041,89,100,2.57,US,1691040693
461,baiculesti,45.0667,24.7,22.720000000000027,53,2,0.7,RO,1691040693
462,taoudenni,22.6783,-3.9836,36.650000000000034,9,28,2.92,ML,1691040694
463,tukrah,32.5341,20.5791,26.939999999999998,58,0,0.31,LY,1691040410
464,konarka,19.9,86.1167,29.220000000000027,63,66,8.07,IN,1691040629
465,banket,-17.3833,30.4,12.990000000000009,66,8,3.41,ZW,1691040695
466,ilebo,-4.3167,20.5833,23.650000000000034,52,48,0.22,CD,1691040696
467,mcpherson,38.3708,-97.6642,30.660000000000025,73,88,4.5,US,1691040697
468,bridgwater,51.1284,-3.0036,16.82000000000005,92,98,1.79,GB,1691040698
469,muriti,-1.9833,32.9167,22.52000000000004,56,58,6.96,TZ,1691040698
470,bakanas,44.8081,76.2772,34.83000000000004,15,0,4.26,KZ,1691040699
471,altai,46.3722,96.2583,20.430000000000007,39,3,5.03,MN,1691040699
472,mokhsogollokh,61.4681,128.9203,22.640000000000043,36,44,1.44,RU,1691040700
473,new norfolk,-42.7826,147.0587,18.720000000000027,55,99,3.43,AU,1691040700
474,sambava,-14.2667,50.1667,24.07000000000005,71,89,6.22,MG,1691040701
475,adilcevaz,38.8039,42.7342,24.060000000000002,36,0,1.84,TR,1691040702
476,aasiaat,68.7098,-52.8699,3.0400000000000205,95,100,0.61,GL,1691040702
477,afaahiti,-17.75,-149.2833,24.930000000000007,70,3,4.63,PF,1691040703
478,nueva gerona,21.8833,-82.8,29.060000000000002,74,80,3.58,CU,1691040704
479,vizinga,61.0749,50.1031,23.160000000000025,64,81,1.49,RU,1691040704
480,torrington,41.8007,-73.1212,16.58000000000004,92,9,0.45,US,1691040639
481,skelleftea,64.7507,20.9528,17.78000000000003,100,100,5.66,SE,1691040706
482,uturoa,-16.7333,-151.4333,26.310000000000002,67,8,5.78,PF,1691040706
483,sarmiento,-45.5882,-69.07,4.75,56,3,12.21,AR,1691040707
484,villa yapacani,-17.4,-63.8333,20.27000000000004,60,0,1.44,BO,1691040707
485,olyokminsk,60.3736,120.4264,27.670000000000016,24,2,0.32,RU,1691040708
486,mafra,-26.1114,-49.8053,10.950000000000045,93,3,0.98,BR,1691040709
487,powell river,49.8496,-124.5361,19.0,73,59,1.68,CA,1691040459
488,altamont,42.2068,-121.7372,21.910000000000025,43,0,4.63,US,1691040710
489,port augusta,-32.5,137.7667,25.07000000000005,28,69,11.03,AU,1691040711
490,mount pearl,47.5166,-52.7813,15.53000000000003,93,75,6.17,CA,1691040711
491,la'ie,21.6477,-157.9253,27.980000000000018,73,3,7.18,US,1691040712
492,lubango,-14.9172,13.4925,10.920000000000016,37,2,2.57,AO,1691040713
493,ixtapa,20.7,-105.2,26.79000000000002,94,40,1.54,MX,1691040713
494,safford,32.834,-109.7076,32.51000000000005,35,75,5.66,US,1691040714
495,hilo,19.7297,-155.09,25.850000000000023,79,40,1.54,US,1691040714
496,melekeok village,7.4957,134.6367,28.310000000000002,78,100,2.57,PW,1691040715
497,akureyri,65.6835,-18.0878,7.960000000000036,87,100,2.06,IS,1691040716
498,reggane,26.7158,0.1714,37.29000000000002,10,55,8.28,DZ,1691040716
499,mitu,1.1983,-70.1733,21.58000000000004,98,97,0.37,CO,1691040717
500,ust'-charyshskaya pristan',52.3934,83.6635,30.80000000000001,34,96,2.38,RU,1691040717
501,nar'yan-mar,67.6713,53.087,25.05000000000001,53,2,3.18,RU,1691040718
502,raahe,64.6833,24.4833,18.05000000000001,86,85,6.8,FI,1691040719
503,lorengau,-2.0226,147.2712,28.83000000000004,70,90,5.48,PG,1691040719
504,brookings,44.3114,-96.7984,24.54000000000002,88,0,2.57,US,1691040720
505,dijkot,31.2167,72.9833,39.76000000000005,33,1,3.18,PK,1691040720
506,tayu,-6.5397,111.0518,30.680000000000007,58,1,5.43,ID,1691040721
507,nizhniy odes,63.6445,54.856,24.870000000000005,44,26,2.1,RU,1691040721
508,weno,7.4515,151.8468,29.060000000000002,69,43,0.25,FM,1691040722
509,poshekhon'ye,58.4993,39.1353,22.210000000000036,64,7,3.31,RU,1691040723
510,tinqueux,49.25,3.9833,16.010000000000048,88,75,6.17,FR,1691040723
511,melendugno,40.2747,18.3368,26.700000000000045,94,0,3.09,IT,1691040724
512,singkil,-7.9855,111.4161,29.760000000000048,46,9,3.1,ID,1691040725
513,datong,40.0936,113.2914,34.379999999999995,38,87,3.55,CN,1691040725
514,am timan,11.0297,20.2827,23.03000000000003,89,67,1.87,TD,1691040463
515,keflavik,64.0049,-22.5624,11.950000000000045,82,75,3.09,IS,1691040726
516,badnawar,23.0167,75.2167,23.260000000000048,89,100,6.18,IN,1691040727
517,smithers,54.7804,-127.1743,13.180000000000007,82,75,0.0,CA,1691040728
518,suratgarh,29.3167,73.9,36.49000000000001,43,15,4.55,IN,1691040729
519,rumbek,6.802,29.6912,23.810000000000002,80,90,1.81,SS,1691040730
520,san juan,-31.5375,-68.5364,13.520000000000039,46,10,6.06,AR,1691040488
521,darya khan marri,26.6775,68.2859,37.72000000000003,42,16,1.3,PK,1691040731
522,al burayqah,30.4062,19.5739,27.150000000000034,71,0,2.34,LY,1691040732
523,tefenni,37.3097,29.7754,25.680000000000007,28,0,1.14,TR,1691040732
524,san luis de la loma,17.2706,-100.8939,26.189999999999998,86,100,2.14,MX,1691040733
525,nioki,-2.7167,17.6833,24.55000000000001,44,25,1.39,CD,1691040734
526,yelizovo,53.1873,158.3805,17.08000000000004,77,75,1.0,RU,1691040734
527,khandyga,62.6667,135.6,22.140000000000043,44,40,0.72,RU,1691040735
528,chifeng,42.2683,118.9636,37.05000000000001,37,74,7.6,CN,1691040736
529,mongo,12.1844,18.693,26.210000000000036,72,41,2.06,TD,1691040736
530,praya,14.9215,-23.5087,25.30000000000001,83,75,3.09,CV,1691040737
531,chongqing,29.5628,106.5528,33.460000000000036,59,40,3.0,CN,1691040737
532,auki,-8.7676,160.7034,26.200000000000045,84,100,2.13,SB,1691040738
533,vedaraniyam,10.3667,79.85,29.689999999999998,67,32,7.14,IN,1691040739
534,ulety,51.3572,112.4849,24.58000000000004,38,100,4.17,RU,1691040739
535,kuta,-8.7233,115.1723,28.970000000000027,74,20,6.26,ID,1691040740
536,ndungu,-4.3667,38.05,22.480000000000018,68,97,3.3,TZ,1691040740
537,caluula,11.9661,50.7569,31.860000000000014,58,28,2.92,SO,1691040741
538,kongsvinger,60.1905,11.9977,13.920000000000016,80,66,0.8,NO,1691040742
539,dobrna,46.3375,15.2264,22.650000000000034,75,5,1.35,SI,1691040742
540,kaga bandoro,6.9896,19.1874,22.03000000000003,98,100,2.67,CF,1691040743
541,funafuti,-8.5243,179.1942,31.0,84,40,2.57,TV,1691040477
542,tejen,37.3834,60.5054,37.81,9,0,2.2,TM,1691040744
543,grand falls-windsor,48.9332,-55.6649,11.950000000000045,91,66,2.94,CA,1691040573
544,meadow lake,34.8014,-106.5436,25.620000000000005,42,99,0.56,US,1691040745
545,east end,34.5507,-92.341,30.900000000000034,87,2,3.19,US,1691040746
546,gereida,11.2811,25.1414,26.29000000000002,69,91,4.19,SD,1691040746
547,gebeit,21.0667,36.3167,35.08000000000004,20,21,3.42,SD,1691040747
548,alghero,40.5589,8.3181,21.05000000000001,88,0,0.51,IT,1691040747
549,az zabadani,33.7249,36.1005,23.220000000000027,18,0,1.09,SY,1691040748
550,princeville,45.7668,-61.2985,14.620000000000005,93,0,1.03,CA,1691040749
551,rifle,39.5347,-107.7831,21.33000000000004,60,100,3.6,US,1691040750
552,neryungri,56.6709,124.6491,19.730000000000018,41,21,3.45,RU,1691040750
553,nova vicosa,-17.8919,-39.3719,19.210000000000036,85,0,1.48,BR,1691040751
554,pouso alegre,-22.23,-45.9364,12.710000000000036,62,0,0.41,BR,1691040574
